AGE,ENROLL,ESR,HOURS,HHID
75,1,6,0,4680
64,1,6,0,4680
32,1,1,40,4681
31,1,1,40,4681
7,3,0,0,4681
3,3,0,0,4681
3,3,0,0,4681
60,1,6,0,4682
37,1,1,40,4682
31,1,1,56,4683
28,2,1,50,4683
2,0,0,0,4683
53,1,1,40,4684
27,1,1,55,4685
22,1,6,40,4685
4,1,0,0,4685
3,1,0,0,4685
58,1,1,40,4686
43,1,1,50,4687
38,1,6,0,4687
20,2,6,0,4687
18,2,6,32,4687
16,2,6,40,4687
14,2,0,0,4687
49,1,1,50,4688
43,1,1,60,4688
6,2,0,0,4688
63,1,1,45,4689
61,1,1,45,4689
21,3,6,6,4689
19,2,6,6,4689
60,1,6,40,4690
59,1,1,21,4690
76,1,6,0,4691
68,1,6,8,4691
54,1,1,40,4692
49,1,1,40,4692
19,2,1,8,4692
65,1,1,40,4693
60,1,1,18,4693
74,1,6,0,4694
73,1,6,0,4694
69,1,1,6,4695
45,1,6,0,4695
51,1,1,50,4696
50,1,1,40,4696
52,1,1,40,4697
44,1,1,40,4697
10,2,0,0,4697
70,1,1,20,4698
86,1,6,0,4699
65,1,6,0,4699
63,1,6,0,4699
63,1,6,0,4700
56,1,1,40,4701
56,1,1,40,4701
63,1,1,40,4702
60,1,1,32,4702
48,3,1,40,4703
41,3,6,0,4703
17,2,6,0,4703
33,1,1,40,4704
25,1,6,36,4704
16,2,6,0,4704
9,2,0,0,4704
8,2,0,0,4704
4,1,0,0,4704
2,0,0,0,4704
87,1,6,0,4705
53,1,1,38,4706
81,1,6,0,4707
62,1,1,40,4708
54,1,1,40,4708
20,1,1,40,4708
37,1,1,50,4709
54,2,6,0,4710
52,1,6,0,4710
55,1,1,28,4711
35,1,2,24,4712
35,1,1,50,4712
3,3,0,0,4712
0,0,0,0,4712
51,1,6,0,4713
51,1,1,35,4714
25,1,1,40,4714
22,1,1,40,4714
15,2,0,0,4714
65,1,6,0,4715
64,1,1,40,4715
79,1,6,0,4716
78,1,6,0,4716
71,1,6,0,4717
61,1,6,0,4717
35,1,1,45,4718
27,2,3,0,4718
8,3,0,0,4718
1,0,0,0,4718
82,1,6,0,4719
79,1,6,0,4719
72,1,6,0,4720
44,1,1,45,4720
44,1,6,0,4720
16,2,6,0,4720
2,0,0,0,4720
62,1,1,29,4721
55,1,1,30,4721
65,1,1,40,4722
63,1,1,40,4722
78,1,1,35,4723
68,1,6,0,4723
63,1,1,20,4724
63,1,1,60,4724
64,1,2,70,4725
60,1,6,0,4725
65,1,6,0,4726
20,2,1,25,4727
4,2,0,0,4727
2,0,0,0,4727
1,0,0,0,4727
0,0,0,0,4727
63,1,6,0,4728
52,1,1,40,4728
85,1,6,0,4729
83,1,6,0,4729
92,1,6,0,4730
79,1,1,25,4731
75,1,1,30,4731
19,2,6,20,4731
50,1,1,70,4732
49,1,1,50,4732
20,1,6,8,4732
51,1,1,40,4733
48,1,2,40,4733
56,1,6,0,4734
63,1,1,45,4735
25,1,1,18,4736
39,1,1,40,4737
28,1,1,40,4737
60,1,1,40,4738
48,1,6,0,4738
17,3,6,0,4738
13,3,0,0,4738
7,3,0,0,4738
38,1,1,36,4739
37,1,1,32,4739
10,2,0,0,4739
8,2,0,0,4739
68,1,6,0,4740
67,1,1,25,4740
59,1,1,17,4741
65,1,1,4,4742
67,1,6,0,4743
59,1,1,2,4744
56,1,1,40,4744
62,1,6,0,4745
62,1,1,25,4745
36,1,1,27,4745
34,1,1,30,4745
4,2,0,0,4745
46,1,6,0,4746
44,1,1,60,4746
13,2,0,0,4746
11,2,0,0,4746
6,3,0,0,4746
3,3,0,0,4746
72,1,1,40,4747
70,1,6,0,4748
69,1,6,0,4748
48,1,1,40,4749
47,1,1,40,4749
66,3,1,25,4750
45,1,1,50,4751
45,1,1,40,4751
70,1,6,0,4752
69,1,6,0,4752
62,1,1,40,4753
61,1,6,0,4753
60,1,6,0,4754
58,1,1,40,4754
32,1,6,0,4754
66,1,6,0,4755
37,1,1,40,4756
79,1,6,0,4757
74,1,6,0,4757
39,1,1,45,4758
34,1,6,0,4758
17,2,6,0,4758
9,2,0,0,4758
7,2,0,0,4758
52,1,1,45,4759
12,2,0,0,4759
74,1,6,0,4760
73,1,6,0,4760
27,1,1,43,4761
25,1,1,10,4761
3,1,0,0,4761
79,1,6,0,4762
78,1,6,0,4762
60,1,1,45,4763
59,1,6,0,4763
25,1,1,40,4763
23,2,1,40,4763
92,1,6,0,4764
50,1,1,50,4765
43,1,1,45,4765
15,2,0,0,4765
62,1,6,0,4766
35,1,1,40,4767
33,1,1,40,4767
7,2,0,0,4767
5,2,0,0,4767
57,1,6,50,4768
57,1,6,0,4768
60,1,6,0,4769
58,1,1,45,4769
57,1,6,0,4770
61,1,6,0,4771
58,1,6,0,4771
35,2,1,30,4772
15,2,0,0,4772
10,2,0,0,4772
74,1,6,0,4773
71,1,6,0,4773
76,1,6,0,4774
75,1,6,0,4774
76,1,6,0,4775
71,1,6,40,4775
66,1,6,0,4776
38,1,1,40,4777
33,1,6,0,4777
9,2,0,0,4777
7,2,0,0,4777
1,0,0,0,4777
47,2,1,10,4778
45,1,1,60,4778
17,2,6,0,4778
15,2,0,0,4778
71,1,6,0,4779
70,1,6,0,4779
45,1,1,45,4780
23,2,1,30,4780
22,1,1,40,4780
0,0,0,0,4780
64,1,1,40,4781
25,2,1,40,4781
53,1,1,40,4782
52,1,1,40,4782
71,1,6,0,4783
35,1,1,45,4784
34,1,1,45,4784
3,3,0,0,4784
0,0,0,0,4784
34,3,1,40,4785
13,2,0,0,4785
11,2,0,0,4785
9,2,0,0,4785
3,2,0,0,4785
71,1,6,0,4786
53,1,1,40,4787
52,1,1,40,4787
57,1,6,0,4788
69,1,6,0,4789
63,1,1,40,4790
81,1,6,0,4791
77,1,6,0,4792
75,1,6,0,4792
50,1,3,0,4792
77,1,6,0,4793
77,1,6,0,4793
24,1,1,32,4793
36,1,6,0,4794
35,2,1,48,4794
3,1,0,0,4794
1,0,0,0,4794
57,1,1,45,4795
53,1,1,20,4795
53,1,1,40,4796
52,1,1,45,4796
52,1,1,41,4797
51,1,1,40,4797
27,1,1,40,4797
92,1,6,0,4798
60,1,6,0,4798
48,1,1,99,4799
48,1,1,40,4799
40,1,1,40,4800
38,1,6,0,4800
16,2,6,0,4800
12,2,0,0,4800
4,1,0,0,4800
2,0,0,0,4800
53,1,1,30,4801
52,1,1,42,4801
60,1,1,25,4802
59,1,1,40,4802
65,1,6,0,4803
63,1,1,40,4803
57,1,1,57,4804
44,1,1,40,4804
65,1,1,32,4805
65,1,1,40,4805
53,1,1,40,4806
18,3,1,20,4806
49,1,1,50,4807
43,1,1,40,4807
12,2,0,0,4807
10,2,0,0,4807
82,1,6,0,4808
74,1,6,0,4809
67,1,1,40,4810
66,1,1,40,4810
82,1,6,0,4811
78,1,6,0,4811
64,1,6,0,4812
61,3,6,16,4813
60,1,6,45,4813
46,1,1,50,4814
44,2,6,0,4814
16,2,6,0,4814
52,1,1,55,4815
48,1,6,0,4815
18,2,6,0,4815
86,1,6,0,4816
65,1,1,40,4817
56,1,6,8,4817
35,1,1,35,4818
35,2,1,40,4818
10,2,0,0,4818
6,2,0,0,4818
3,3,0,0,4818
31,2,6,30,4819
30,1,6,0,4819
10,2,0,0,4819
5,2,0,0,4819
37,1,1,40,4820
33,1,1,40,4820
33,1,1,35,4820
7,2,0,0,4820
45,1,1,40,4821
43,1,1,15,4821
17,2,1,20,4821
81,1,6,0,4822
76,1,6,0,4822
74,1,1,14,4823
71,1,6,16,4823
26,1,6,32,4823
38,1,1,38,4824
31,1,3,0,4824
9,2,0,0,4824
7,2,0,0,4824
5,2,0,0,4824
65,1,6,0,4825
60,1,6,0,4825
70,1,6,0,4826
62,1,1,30,4827
62,1,1,45,4827
78,1,6,0,4828
62,1,1,40,4829
53,1,1,40,4829
34,1,1,40,4830
30,1,3,0,4830
6,2,0,0,4830
4,2,0,0,4830
1,0,0,0,4830
85,1,6,0,4831
49,1,6,0,4832
43,1,1,20,4832
23,1,1,25,4832
21,1,1,40,4832
2,0,0,0,4832
55,1,1,40,4833
55,1,1,40,4833
43,1,1,40,4834
67,1,6,0,4835
65,1,1,80,4836
64,1,1,50,4836
62,1,1,50,4837
59,1,1,40,4837
39,1,1,40,4837
36,1,1,40,4837
49,1,1,40,4838
33,1,1,40,4838
13,2,0,0,4838
9,2,0,0,4838
71,1,6,0,4839
71,1,6,0,4839
74,1,1,4,4840
72,1,6,0,4840
77,1,1,60,4841
51,1,6,0,4841
45,1,6,0,4842
2,0,0,0,4842
48,1,4,40,4843
44,1,1,40,4843
12,2,0,0,4843
65,1,1,30,4844
87,1,6,0,4845
70,1,6,0,4845
74,1,6,0,4846
73,1,6,0,4846
32,1,6,0,4847
32,1,1,40,4847
8,2,0,0,4847
6,2,0,0,4847
68,1,1,40,4848
58,1,1,40,4848
73,1,6,0,4849
73,1,6,0,4850
69,1,6,0,4850
71,1,6,0,4851
68,1,6,0,4851
72,1,6,40,4852
60,1,6,0,4852
66,1,1,50,4853
57,1,1,40,4853
75,1,6,0,4854
70,1,6,0,4854
73,1,6,0,4855
69,1,6,0,4855
64,1,1,36,4856
71,1,1,24,4857
50,1,3,0,4857
62,1,1,40,4858
62,1,6,50,4858
69,1,6,0,4859
65,1,1,40,4859
71,1,6,0,4860
67,1,6,0,4860
79,1,6,0,4861
77,1,6,0,4861
56,1,2,40,4862
33,1,1,40,4862
48,1,1,40,4863
48,1,1,40,4863
66,1,6,40,4864
87,1,6,0,4865
87,1,6,0,4865
43,1,1,50,4866
46,1,1,50,4867
43,1,6,0,4867
64,1,1,40,4868
62,1,1,20,4868
32,1,1,43,4869
30,1,1,15,4869
4,1,0,0,4869
1,0,0,0,4869
63,1,1,26,4870
61,1,1,40,4870
28,1,1,44,4871
92,1,6,0,4872
57,1,6,0,4872
16,2,6,0,4872
53,1,6,0,4873
41,1,6,0,4873
73,1,6,0,4874
92,1,6,0,4875
79,1,6,0,4875
66,1,6,0,4876
66,1,6,0,4876
60,1,6,0,4877
41,1,1,40,4877
14,2,0,0,4877
66,1,6,0,4878
57,1,1,40,4878
29,1,1,45,4878
30,1,3,0,4879
7,2,0,0,4879
4,2,0,0,4879
1,0,0,0,4879
62,1,6,50,4880
47,1,1,40,4880
16,2,2,20,4880
30,1,1,35,4881
12,2,0,0,4881
11,2,0,0,4881
11,2,0,0,4881
68,1,6,0,4882
54,1,1,46,4883
45,1,1,32,4883
82,1,6,0,4884
68,1,6,0,4885
68,1,6,0,4885
47,1,6,0,4885
92,1,6,0,4886
52,1,1,50,4887
49,1,1,40,4887
39,1,1,50,4888
32,1,1,40,4888
43,1,1,40,4889
14,2,0,0,4889
12,2,0,0,4889
49,1,1,40,4890
49,1,1,40,4890
17,2,1,20,4890
30,3,1,42,4891
76,1,6,0,4892
71,1,6,0,4893
56,1,3,0,4894
53,1,1,60,4894
27,2,6,0,4894
26,2,6,0,4894
41,1,1,40,4895
38,1,1,40,4895
14,2,0,0,4895
8,2,0,0,4895
62,1,1,40,4896
51,1,1,29,4896
15,2,0,0,4896
61,1,1,90,4897
56,1,1,90,4897
64,1,6,40,4898
63,1,1,40,4898
64,1,6,0,4899
28,1,1,50,4899
64,1,6,0,4900
36,1,1,20,4900
62,1,1,45,4901
27,1,1,40,4902
27,1,1,55,4902
74,1,6,0,4903
70,1,6,0,4903
60,1,1,50,4904
37,1,1,40,4905
53,1,1,25,4906
41,1,1,40,4907
37,1,1,40,4907
4,1,0,0,4907
4,1,0,0,4907
62,1,1,40,4908
57,1,3,30,4908
23,1,1,30,4908
46,1,1,50,4909
18,2,6,0,4909
44,1,1,40,4910
43,1,1,40,4910
75,1,6,0,4911
71,1,6,0,4911
66,1,1,20,4912
61,1,3,20,4912
30,1,1,40,4912
39,1,1,40,4913
70,1,6,0,4914
69,1,6,0,4914
68,1,6,0,4915
66,1,6,0,4915
58,1,1,30,4916
14,2,0,0,4916
73,1,1,60,4917
44,1,1,60,4918
40,1,1,35,4918
8,3,0,0,4918
7,3,0,0,4918
44,1,6,30,4919
44,1,1,25,4919
9,2,0,0,4919
7,2,0,0,4919
74,1,6,0,4920
56,1,1,20,4920
54,1,6,0,4921
53,1,1,40,4921
78,1,1,40,4922
55,1,1,50,4923
53,1,1,40,4923
21,1,6,0,4923
73,1,6,0,4924
62,1,1,30,4924
55,1,1,36,4925
48,1,1,50,4925
71,1,3,40,4926
61,1,1,50,4926
92,1,6,0,4927
64,1,6,0,4928
37,1,6,0,4929
37,1,1,40,4929
13,2,0,0,4929
11,2,0,0,4929
8,2,0,0,4929
6,2,0,0,4929
4,1,0,0,4929
67,1,6,0,4930
64,1,6,0,4930
73,1,6,0,4931
71,1,6,0,4931
74,1,6,0,4932
65,1,1,40,4932
41,1,1,40,4932
41,1,1,40,4932
63,1,1,50,4933
61,1,6,25,4933
63,1,1,40,4934
59,1,1,40,4934
47,1,1,30,4935
45,1,1,55,4935
1,0,0,0,4935
52,1,1,50,4936
75,1,6,0,4937
46,1,1,40,4938
67,1,6,0,4939
59,1,1,40,4939
61,1,1,40,4940
54,1,6,0,4940
30,1,1,30,4940
9,2,0,0,4940
46,1,1,43,4941
35,1,1,19,4941
14,2,0,0,4941
12,2,0,0,4941
10,2,0,0,4941
5,2,0,0,4941
72,1,6,0,4942
72,1,6,0,4942
85,1,6,0,4943
81,1,6,0,4943
61,1,1,48,4943
61,1,1,60,4943
26,1,1,40,4943
46,1,6,30,4944
41,1,1,60,4944
9,3,0,0,4944
8,3,0,0,4944
8,3,0,0,4944
74,1,6,0,4945
67,1,6,0,4946
55,1,1,45,4947
20,1,1,40,4947
51,1,1,40,4948
49,1,1,55,4948
18,2,3,15,4948
7,2,0,0,4948
54,1,1,40,4949
54,1,6,0,4949
68,1,1,32,4950
61,1,6,0,4950
43,1,1,40,4950
60,1,6,0,4951
44,1,1,55,4952
37,1,1,40,4952
11,2,0,0,4952
92,1,6,0,4953
87,1,6,0,4953
63,1,1,40,4953
27,1,1,30,4954
24,1,1,40,4954
54,1,1,50,4955
23,2,6,0,4955
43,1,1,50,4956
62,1,1,21,4957
58,1,1,40,4957
31,1,1,30,4957
26,1,2,35,4957
8,2,0,0,4957
0,0,0,0,4957
69,1,1,30,4958
65,1,6,0,4958
66,1,1,40,4959
64,1,6,0,4959
37,1,1,40,4960
7,2,0,0,4960
79,1,6,0,4961
73,1,6,0,4962
66,1,1,40,4962
69,1,6,0,4963
67,1,6,0,4963
65,1,6,0,4964
64,1,6,0,4964
43,1,1,60,4965
61,1,1,40,4966
58,1,6,0,4966
59,1,6,0,4967
30,1,1,30,4967
64,1,6,0,4968
61,1,6,0,4968
48,1,1,50,4969
46,1,1,40,4969
12,2,0,0,4969
38,1,1,40,4970
58,1,1,40,4971
28,1,2,19,4972
27,1,1,40,4972
4,2,0,0,4972
0,0,0,0,4972
68,1,2,35,4973
63,1,6,0,4973
38,1,1,40,4974
37,1,6,0,4974
13,2,0,0,4974
11,2,0,0,4974
7,2,0,0,4974
6,2,0,0,4974
56,1,1,60,4975
72,1,6,0,4976
70,1,6,0,4976
75,1,6,0,4977
71,1,6,40,4977
70,1,6,0,4978
66,1,1,25,4978
36,1,1,28,4979
70,1,6,0,4980
67,1,6,0,4980
49,1,1,40,4980
42,1,1,40,4980
8,2,0,0,4980
43,1,1,40,4981
33,1,1,10,4981
65,1,6,40,4982
76,1,6,0,4983
48,1,1,40,4984
45,1,1,40,4984
67,1,6,0,4985
60,1,1,40,4986
49,1,1,24,4986
21,1,3,0,4986
75,1,6,0,4987
63,1,1,37,4988
66,1,1,12,4989
26,2,6,0,4989
1,0,0,0,4989
64,1,1,40,4990
59,1,1,40,4990
56,1,1,38,4991
59,1,1,40,4992
48,1,1,40,4992
63,1,1,40,4993
56,1,1,40,4994
43,1,6,0,4994
59,1,6,0,4995
42,1,6,0,4995
69,1,1,18,4996
55,1,1,30,4996
77,1,6,0,4997
48,1,1,40,4998
46,1,1,40,4998
17,2,6,0,4998
81,1,6,0,4999
39,1,1,10,5000
36,1,1,48,5000
1,0,0,0,5000
70,1,6,0,5001
88,1,6,0,5002
85,1,6,0,5002
58,1,6,0,5003
56,1,6,0,5003
74,1,1,15,5004
57,1,3,25,5005
65,1,6,0,5006
62,1,6,0,5006
18,2,3,20,5006
78,1,6,0,5007
68,1,6,0,5007
34,1,1,50,5008
34,1,1,40,5008
30,1,6,0,5008
2,0,0,0,5008
0,0,0,0,5008
64,1,6,0,5009
81,1,3,12,5010
54,2,1,10,5010
53,1,3,50,5010
92,1,6,0,5011
46,1,3,0,5011
76,1,6,0,5012
36,1,1,40,5013
29,1,1,40,5013
0,0,0,0,5013
29,1,1,30,5014
28,1,1,40,5014
92,1,6,0,5015
92,1,6,0,5015
60,1,6,0,5015
55,1,6,0,5015
40,1,1,40,5016
56,1,2,48,5017
55,1,1,40,5017
38,1,1,48,5018
14,2,0,0,5018
12,2,0,0,5018
11,1,0,0,5018
52,1,3,40,5019
48,1,1,40,5019
14,2,0,0,5019
59,1,6,0,5020
36,1,4,40,5020
68,1,6,0,5021
66,1,6,0,5021
68,1,6,0,5022
68,1,6,0,5022
67,1,6,0,5023
66,1,6,0,5023
81,1,6,0,5024
62,1,1,25,5024
69,1,1,50,5025
58,1,1,45,5025
54,1,4,40,5026
50,1,1,32,5026
40,1,1,52,5027
39,1,1,40,5027
10,2,0,0,5027
8,3,0,0,5027
53,1,6,0,5028
37,1,1,30,5029
35,1,1,40,5029
2,0,0,0,5029
35,1,1,40,5030
33,2,1,40,5030
13,2,0,0,5030
3,1,0,0,5030
42,1,1,42,5031
40,1,1,44,5031
5,2,0,0,5031
75,1,1,30,5032
53,1,1,32,5032
68,1,1,40,5033
52,1,3,40,5034
47,1,1,40,5034
12,2,0,0,5034
7,2,0,0,5034
69,1,1,45,5035
61,1,1,10,5035
59,1,6,0,5036
65,1,1,4,5037
66,1,6,40,5038
64,1,6,40,5038
52,1,1,50,5039
52,1,1,40,5039
22,1,1,25,5039
68,1,1,50,5040
54,1,6,0,5040
37,1,1,37,5041
12,2,0,0,5041
51,1,6,0,5042
11,2,0,0,5042
53,1,1,70,5043
32,1,1,40,5043
28,1,1,80,5043
12,2,0,0,5043
8,2,0,0,5043
27,1,6,0,5044
19,1,1,40,5044
45,1,1,15,5045
44,1,1,60,5045
17,2,6,0,5045
15,2,0,0,5045
10,2,0,0,5045
61,1,6,0,5046
31,1,1,40,5046
29,1,6,0,5046
4,1,0,0,5046
2,0,0,0,5046
68,1,6,0,5047
68,1,6,0,5047
26,1,3,0,5047
71,1,1,30,5048
61,2,1,30,5048
62,1,1,50,5049
59,1,6,0,5049
17,2,1,8,5049
42,1,1,25,5050
41,1,1,30,5050
40,1,1,40,5051
36,1,1,40,5051
15,2,0,0,5051
64,1,1,15,5052
61,1,1,40,5052
68,1,6,0,5053
63,1,6,0,5053
25,1,1,40,5053
3,1,0,0,5053
47,1,1,40,5054
32,1,1,36,5054
45,1,1,50,5055
30,1,6,40,5055
22,2,1,29,5055
20,2,1,29,5055
11,2,0,0,5055
3,1,0,0,5055
2,0,0,0,5055
1,0,0,0,5055
32,1,1,40,5056
32,1,6,0,5056
2,0,0,0,5056
83,1,6,0,5057
71,1,6,0,5057
64,1,6,0,5058
63,1,6,0,5058
71,1,6,0,5059
77,1,6,40,5060
68,1,3,50,5060
60,1,3,35,5061
52,1,1,40,5061
28,1,1,56,5062
27,1,6,0,5062
4,1,0,0,5062
1,0,0,0,5062
31,1,1,40,5063
28,1,1,36,5063
9,2,0,0,5063
53,1,6,0,5064
26,1,1,45,5064
39,1,1,40,5065
37,1,1,45,5065
3,3,0,0,5065
73,1,6,0,5066
71,1,6,0,5066
67,1,6,0,5067
41,1,1,20,5068
64,1,1,40,5069
63,1,1,40,5069
74,1,6,0,5070
74,1,1,60,5070
64,1,1,40,5071
62,1,1,35,5071
69,1,6,0,5072
62,1,1,40,5072
82,1,6,0,5073
58,1,6,0,5074
57,1,1,30,5074
72,1,1,29,5075
68,1,6,0,5075
77,1,6,0,5076
87,1,6,24,5077
66,1,6,40,5078
60,1,6,0,5078
58,1,1,42,5079
61,1,6,0,5080
37,2,1,40,5081
35,2,6,10,5081
14,2,0,0,5081
4,1,0,0,5081
35,1,1,30,5082
31,1,1,40,5082
2,0,0,0,5082
0,0,0,0,5082
53,1,1,40,5083
28,2,1,40,5083
25,1,3,32,5083
11,2,0,0,5083
68,1,1,50,5084
41,1,1,30,5085
31,1,3,40,5085
13,2,0,0,5085
11,2,0,0,5085
59,1,1,40,5086
58,1,3,40,5086
34,1,6,0,5086
31,1,1,50,5087
26,2,6,30,5087
1,0,0,0,5087
52,1,1,10,5088
51,1,6,0,5088
9,2,0,0,5088
82,1,6,0,5089
27,2,2,40,5090
26,1,1,45,5090
43,1,1,40,5091
41,1,1,40,5091
15,2,0,0,5091
12,2,0,0,5091
9,2,0,0,5091
71,1,1,10,5092
66,1,6,0,5092
76,1,6,0,5093
79,1,6,0,5094
57,1,1,48,5094
55,1,1,40,5094
79,1,6,0,5095
53,1,6,0,5095
56,1,1,45,5096
50,1,1,40,5096
15,2,0,0,5096
12,2,0,0,5096
56,1,6,0,5097
60,1,1,60,5098
56,1,1,40,5098
22,3,1,2,5098
65,1,1,40,5099
64,1,6,40,5099
66,1,6,0,5100
83,1,6,0,5101
61,1,1,30,5101
59,1,1,40,5101
73,1,6,0,5102
29,1,1,40,5103
74,1,6,0,5104
72,1,6,0,5104
35,1,1,40,5105
35,1,1,43,5105
3,1,0,0,5105
0,0,0,0,5105
84,1,6,0,5106
55,1,1,45,5107
53,1,1,40,5108
21,2,1,15,5108
82,1,6,0,5109
34,1,1,20,5109
5,2,0,0,5109
66,1,1,30,5110
62,1,6,0,5110
59,1,3,20,5111
56,1,6,0,5111
17,2,6,5,5111
15,2,0,0,5111
29,1,2,35,5112
25,2,6,0,5112
60,1,1,40,5113
59,1,6,0,5114
52,1,6,0,5114
23,1,1,40,5115
39,1,1,40,5116
37,1,1,40,5116
13,3,0,0,5116
11,3,0,0,5116
59,1,1,30,5117
56,1,1,40,5117
46,1,1,12,5117
17,3,6,0,5117
14,3,0,0,5117
37,1,1,50,5118
34,1,6,0,5118
11,2,0,0,5118
8,2,0,0,5118
5,2,0,0,5118
1,0,0,0,5118
59,1,6,0,5119
83,1,6,2,5120
56,1,1,44,5120
23,2,6,28,5120
23,1,1,40,5120
58,1,1,40,5121
53,1,1,40,5121
20,2,1,20,5121
64,1,6,0,5122
63,1,1,38,5122
30,1,3,0,5122
69,1,6,0,5123
61,1,6,0,5123
70,1,6,0,5124
66,1,6,0,5124
75,1,6,0,5125
68,1,6,0,5125
51,1,1,40,5126
51,1,1,21,5126
16,2,1,10,5126
60,1,1,40,5127
58,1,1,40,5127
28,2,6,15,5127
7,2,0,0,5127
58,1,1,16,5128
55,1,1,50,5128
21,1,3,9,5128
46,1,1,45,5129
44,2,6,16,5129
16,2,6,25,5129
9,2,0,0,5129
7,2,0,0,5129
66,1,1,20,5130
61,1,1,20,5130
61,1,1,18,5131
55,2,1,55,5131
64,1,6,0,5132
57,1,6,28,5132
62,1,6,0,5133
61,1,1,45,5133
45,1,6,0,5133
48,1,1,60,5134
41,1,1,55,5134
14,2,0,0,5134
41,1,1,45,5135
18,1,1,45,5136
2,0,0,0,5136
54,1,6,0,5137
45,1,3,0,5138
18,2,6,0,5138
17,2,6,0,5138
13,2,0,0,5138
12,2,0,0,5138
0,0,0,0,5138
65,1,6,0,5139
63,1,6,0,5139
75,1,6,0,5140
64,1,1,10,5140
59,1,3,0,5141
35,1,1,40,5142
30,1,1,32,5142
0,0,0,0,5142
49,1,1,50,5143
47,1,1,60,5143
18,2,6,0,5143
8,2,0,0,5143
73,1,6,0,5144
68,1,6,0,5144
48,1,1,35,5145
37,1,1,50,5145
17,2,1,12,5145
5,3,0,0,5145
43,1,1,40,5146
41,1,1,35,5146
6,2,0,0,5146
3,2,0,0,5146
64,1,1,59,5147
57,1,1,45,5147
67,1,6,0,5148
39,1,1,40,5149
38,1,1,40,5149
69,1,1,24,5150
60,1,6,0,5150
50,1,1,45,5151
77,1,6,0,5152
92,1,6,0,5153
88,1,6,0,5153
52,2,1,40,5154
23,1,6,20,5154
70,1,1,25,5155
47,1,1,40,5155
47,1,1,45,5156
11,2,0,0,5156
9,2,0,0,5156
75,1,1,37,5157
55,1,1,40,5158
79,1,6,0,5159
74,1,6,0,5159
54,1,1,55,5160
50,1,1,7,5160
27,1,1,40,5160
69,1,6,0,5161
69,1,1,12,5161
27,1,6,0,5162
25,1,1,40,5162
71,1,6,0,5163
61,1,6,0,5163
26,1,1,42,5164
43,1,1,40,5165
41,1,1,40,5165
58,1,1,40,5166
42,1,1,40,5166
11,2,0,0,5166
10,2,0,0,5166
48,1,1,40,5167
42,1,1,60,5167
11,2,0,0,5167
9,2,0,0,5167
70,1,6,0,5168
68,1,6,0,5168
41,1,1,60,5169
36,1,1,50,5169
34,1,1,80,5170
32,1,6,0,5170
3,1,0,0,5170
2,0,0,0,5170
56,1,6,16,5171
51,1,3,40,5171
60,1,1,40,5172
59,1,1,40,5172
27,1,1,40,5173
34,1,1,50,5174
5,1,0,0,5174
5,1,0,0,5174
73,1,6,0,5175
63,1,6,0,5175
54,1,1,40,5176
50,1,6,0,5176
69,1,1,24,5177
65,1,6,0,5177
30,1,1,36,5178
30,1,1,52,5178
40,1,1,40,5179
35,1,1,40,5179
16,3,6,0,5179
14,2,0,0,5179
14,2,0,0,5179
9,2,0,0,5179
56,1,1,48,5180
51,1,6,40,5180
75,1,6,0,5181
67,1,1,40,5181
37,1,1,40,5182
80,1,1,3,5183
58,1,1,50,5183
56,1,1,32,5183
69,1,6,0,5184
68,1,6,0,5184
57,1,6,0,5185
53,1,1,32,5185
57,1,1,50,5186
57,1,1,45,5186
53,1,1,40,5187
22,1,1,25,5187
20,1,1,30,5187
66,1,6,0,5188
50,1,6,0,5188
28,1,6,0,5188
25,1,1,40,5188
24,1,1,40,5188
5,2,0,0,5188
4,1,0,0,5188
3,1,0,0,5188
61,1,1,40,5189
47,1,6,0,5189
16,2,6,0,5189
6,2,0,0,5189
63,1,1,32,5190
69,1,6,0,5191
63,1,6,0,5191
49,1,1,80,5192
37,1,6,0,5193
35,1,1,50,5193
7,2,0,0,5193
77,1,6,0,5194
72,1,6,0,5194
67,1,6,0,5195
67,1,6,0,5195
92,1,6,0,5196
82,1,6,0,5196
80,1,6,0,5196
59,1,6,0,5197
57,1,6,0,5197
56,1,1,40,5198
48,1,1,25,5198
54,1,1,50,5199
52,2,1,42,5199
69,1,1,35,5200
67,1,6,0,5201
61,1,6,0,5201
52,1,3,40,5202
41,1,6,0,5202
13,2,0,0,5202
9,2,0,0,5202
53,1,6,0,5203
19,2,6,0,5203
59,1,1,40,5204
44,1,1,30,5205
33,1,1,40,5205
9,2,0,0,5205
3,1,0,0,5205
86,1,6,0,5206
84,1,6,0,5206
87,1,6,0,5207
80,1,6,0,5207
66,1,1,21,5208
62,1,6,0,5208
31,1,1,20,5209
31,1,1,40,5209
19,1,1,53,5209
9,2,0,0,5209
7,2,0,0,5209
5,2,0,0,5209
68,1,6,0,5210
65,1,6,0,5210
46,1,6,0,5210
32,1,1,40,5211
21,1,1,40,5211
77,1,1,40,5212
74,1,6,0,5212
69,1,6,0,5213
27,1,1,40,5214
25,1,1,45,5214
22,1,1,45,5214
49,1,1,40,5215
48,1,6,0,5215
15,2,0,0,5215
13,2,0,0,5215
72,1,6,0,5216
56,1,1,36,5216
73,1,1,25,5217
70,1,6,0,5217
73,1,6,0,5218
70,1,6,0,5218
73,1,6,0,5219
34,1,1,52,5220
32,1,6,2,5220
6,3,0,0,5220
